quote,01:00:09.479,USDJPY,AGG,102.043,102.052
quote,01:00:09.479,USDJPY,CITI,102.04,102.057
quote,01:00:09.523,NZDUSD,AGG,0.7113,0.71142
quote,01:00:09.523,NZDUSD,CITI,0.71121,0.71153
quote,01:00:09.707,USDJPY,CITI,102.041,102.058
quote,01:00:10.214,AUDUSD,AGG,0.76012,0.76018
quote,01:00:10.219,AUDUSD,CITI,0.76004,0.76021
quote,01:00:10.474,USDJPY,AGG,102.043,102.052
quote,01:00:10.720,USDJPY,AGG,102.043,102.052
quote,01:00:11.462,AUDUSD,AGG,0.76011,0.76017
quote,01:00:11.581,GBPUSD,AGG,1.30844,1.30852
quote,01:00:11.808,NZDUSD,RFX,0.7113,0.7115
quote,01:00:11.808,NZDUSD,AGG,0.71131,0.71142
quote,01:00:11.808,EURUSD,CITI,1.10838,1.10846
quote,01:00:12.066,AUDUSD,CITI,0.76005,0.76021
quote,01:00:12.106,NZDUSD,RFX,0.7112,0.7114
quote,01:00:12.106,NZDUSD,AGG,0.7113,0.71137
quote,01:00:12.106,NZDUSD,CITI,0.71118,0.7115
quote,01:00:12.107,USDCHF,CITI,0.98036,0.98054
quote,01:00:12.162,GBPUSD,CITI,1.3083,1.30859
quote,01:00:12.187,USDCAD,AGG,1.31848,1.31851
quote,01:00:12.263,USDJPY,AGG,102.042,102.052
quote,01:00:12.264,NZDUSD,RFX,0.7112,0.7115
quote,01:00:12.264,NZDUSD,AGG,0.7113,0.71139
quote,01:00:12.264,NZDUSD,CITI,0.7112,0.71152
quote,01:00:12.274,EURUSD,CITI,1.10837,1.10845
quote,01:00:12.348,USDCHF,CITI,0.98035,0.98053
quote,01:00:12.417,USDCAD,AGG,1.31847,1.31851
quote,01:00:12.547,EURUSD,AGG,1.10842,1.10843
quote,01:00:12.549,EURUSD,CITI,1.10838,1.10846
quote,01:00:12.552,NZDUSD,AGG,0.7113,0.7114
quote,01:00:12.555,USDJPY,AGG,102.042,102.053
quote,01:00:12.556,USDJPY,CITI,102.041,102.059
quote,01:00:12.578,USDCHF,AGG,0.98043,0.98047
quote,01:00:12.674,GBPUSD,RFX,1.3083,1.3086
quote,01:00:12.674,GBPUSD,AGG,1.30844,1.30852
quote,01:00:12.674,GBPUSD,CITI,1.30831,1.3086
quote,01:00:12.702,USDCAD,AGG,1.31847,1.3185
quote,01:00:12.705,USDCAD,CITI,1.31838,1.31855
quote,01:00:12.707,AUDUSD,AGG,0.76012,0.76018
quote,01:00:12.708,AUDUSD,CITI,0.76006,0.76021
quote,01:00:12.773,EURUSD,AGG,1.10844,1.10847
quote,01:00:12.773,EURUSD,CITI,1.10842,1.1085
quote,01:00:12.776,NZDUSD,RFX,0.7113,0.7115
quote,01:00:12.776,NZDUSD,AGG,0.71131,0.71142
quote,01:00:12.780,NZDUSD,CITI,0.71122,0.71154
quote,01:00:12.830,USDJPY,AGG,102.043,102.054
quote,01:00:12.830,USDJPY,CITI,102.041,102.058
quote,01:00:12.836,USDCHF,CITI,0.98034,0.98052
quote,01:00:12.836,USDCHF,AGG,0.98042,0.98044
quote,01:00:12.943,USDCAD,AGG,1.31846,1.31849
quote,01:00:12.952,AUDUSD,RFX,0.76,0.7602
quote,01:00:12.952,AUDUSD,AGG,0.76013,0.76018
quote,01:00:13.009,EURUSD,AGG,1.10844,1.10848
quote,01:00:13.010,NZDUSD,AGG,0.71131,0.71143
quote,01:00:13.010,NZDUSD,CITI,0.71121,0.71153
quote,01:00:13.071,USDJPY,AGG,102.043,102.054
quote,01:00:13.138,USDCHF,CITI,0.98033,0.98051
quote,01:00:13.138,USDCHF,AGG,0.98042,0.98045
quote,01:00:13.192,USDCAD,AGG,1.31846,1.3185
quote,01:00:13.307,EURUSD,AGG,1.10844,1.10848
quote,01:00:13.313,USDJPY,AGG,102.051,102.06
quote,01:00:13.319,USDJPY,CITI,102.049,102.066
quote,01:00:13.411,USDCAD,AGG,1.31846,1.3185
quote,01:00:13.465,AUDUSD,AGG,0.76012,0.76018
quote,01:00:13.564,USDJPY,AGG,102.056,102.06
quote,01:00:13.608,NZDUSD,RFX,0.7113,0.7115
quote,01:00:13.608,NZDUSD,AGG,0.71131,0.71143
quote,01:00:13.820,USDJPY,AGG,102.057,102.066
quote,01:00:13.821,USDJPY,CITI,102.054,102.071
quote,01:00:13.906,USDCHF,CITI,0.98034,0.98052
quote,01:00:14.077,USDJPY,AGG,102.057,102.065
quote,01:00:14.077,USDJPY,CITI,102.054,102.07
quote,01:00:14.180,NZDUSD,AGG,0.71131,0.71143
quote,01:00:14.324,AUDUSD,CITI,0.76006,0.7602
quote,01:00:14.334,USDJPY,AGG,102.059,102.065
quote,01:00:14.334,USDJPY,CITI,102.055,102.071
quote,01:00:14.411,NZDUSD,AGG,0.71132,0.71143
quote,01:00:14.594,USDJPY,CITI,102.055,102.07
quote,01:00:14.708,NZDUSD,CITI,0.71122,0.71154
quote,01:00:15.020,GBPUSD,CITI,1.3083,1.30859
quote,01:00:16.074,GBPUSD,CITI,1.30831,1.3086
quote,01:00:16.391,USDJPY,CITI,102.055,102.069
quote,01:00:16.706,AUDUSD,AGG,0.76013,0.76018
quote,01:00:16.708,NZDUSD,AGG,0.71132,0.71143
quote,01:00:16.906,GBPUSD,CITI,1.3083,1.30859
quote,01:00:17.102,EURUSD,AGG,1.10844,1.10849
quote,01:00:17.163,USDJPY,CITI,102.056,102.069
